label,mfcc_1,mfcc_2,mfcc_3,mfcc_4,mfcc_5,mfcc_6,mfcc_7,mfcc_8,mfcc_9,mfcc_10,mfcc_11,mfcc_12,mfcc_13,spectral_centroid,spectral_bandwidth,spectral_rolloff,zero_crossing_rate
male,-358.9164733886719,156.4423828125,-35.08035659790039,36.67570495605469,-15.036959648132324,-10.784197807312012,-6.797480583190918,-5.533483028411865,-13.560538291931152,-8.2598295211792,-0.4552897810935974,-6.025880336761475,0.838553249835968,1338.3697660222874,1288.0161351008298,2550.9919819078946,0.07201720120614036
male,-119.32691955566406,187.79417419433594,-12.081583976745605,17.429780960083008,-13.259258270263672,20.393259048461914,-31.163715362548828,-4.6130218505859375,-11.224407196044922,-5.0130791664123535,-6.739771842956543,-7.909915924072266,-0.0557866133749485,925.7577617874794,1151.2532884329664,1598.0793418684555,0.05303859211387434
male,-189.55152893066406,122.95172882080078,-17.258275985717773,26.952407836914062,-21.7167911529541,9.014167785644531,-28.586484909057617,-9.379027366638184,-9.001246452331543,-9.252723693847656,-13.176850318908691,-9.9764404296875,2.9021506309509277,1628.9919228852834,1654.6568014762004,3257.62010261194,0.08231365146921642
male,-256.6702575683594,142.64076232910156,-52.905921936035156,36.083011627197266,-25.279712677001953,-7.714350700378418,-18.274356842041016,-4.344047546386719,-16.559350967407227,1.311403512954712,4.481199264526367,-3.2590434551239014,5.343995094299316,1759.9396140091274,1449.9893274585493,3259.5308071673626,0.10196104937350835
male,-293.4521484375,133.59060668945312,-43.082515716552734,25.49520492553711,-14.911494255065918,-13.387895584106445,-30.865962982177734,-7.431631565093994,-21.643098831176758,-5.543575763702393,-0.49843063950538635,-7.257781982421875,-8.201786994934082,1808.5936583499613,1500.603256261933,3347.074535472973,0.12268528293918919
male,-271.4411315917969,142.2611846923828,-46.750732421875,48.193904876708984,-21.240629196166992,3.263749599456787,-19.088037490844727,-11.701359748840332,-16.27325439453125,-0.2470683604478836,-11.98934555053711,-4.779247760772705,1.6419655084609985,1826.7210232047125,1546.9079762182835,3465.270629148923,0.10684503773171343
male,-198.4403076171875,123.679443359375,-50.613555908203125,54.6015625,-37.63951110839844,-2.128876209259033,-18.182369232177734,-4.84093713760376,-20.132461547851562,-1.3422333002090454,-5.778090953826904,-3.4241981506347656,1.2425819635391235,1808.3597941516568,1647.6669385767032,3663.0990932642485,0.09826849902849741
male,-123.54084014892578,138.833984375,-63.265472412109375,61.8698616027832,-27.502471923828125,33.124629974365234,-32.227867126464844,17.954069137573242,-20.159997940063477,4.838290214538574,5.6357808113098145,-5.856216907501221,8.363089561462402,2061.6655248355014,1785.506829108838,3944.010679183468,0.12952053931451613
male,-230.91578674316406,144.4282989501953,-19.057126998901367,57.00516128540039,-16.406551361083984,13.332356452941895,-22.646099090576172,1.8019849061965942,-9.095633506774902,-0.5702165365219116,1.541630506515503,-14.384122848510742,2.8830292224884033,1483.5425028480113,1540.4964458024697,2890.5114970075974,0.07984070384174312
male,-310.7001037597656,137.85055541992188,-45.08108139038086,43.570865631103516,-26.828807830810547,15.08680248260498,-33.67226791381836,-10.061930656433105,-17.342191696166992,-2.0999743938446045,-7.816664695739746,-5.506173610687256,5.132221221923828,1601.1978092483835,1579.4021206066654,3127.7921977796054,0.08520650584795321
male,-359.30572509765625,133.89328002929688,-45.528995513916016,28.470077514648438,-26.583351135253906,16.634302139282227,-37.46018981933594,-2.8784852027893066,-19.316770553588867,-14.178871154785156,-6.229912757873535,-13.458108901977539,2.1394858360290527,1784.8063357885794,1651.804773364498,3335.9400795990564,0.10258696933962264
male,-309.11663818359375,124.07392120361328,-40.04198455810547,49.42118835449219,-1.5604679584503174,8.076603889465332,-23.084203720092773,8.6870698928833,-16.88294792175293,-11.745965957641602,-3.534709930419922,-13.051371574401855,2.338609457015991,1764.1638406149289,1527.6030498677244,3208.65234375,0.08804640997023809
male,-418.9750061035156,157.7845458984375,-52.27726745605469,43.18194580078125,-20.24135398864746,3.3078453540802,-37.33646011352539,1.1691551208496094,-21.585556030273438,-2.7630248069763184,-2.909682273864746,-6.262237548828125,1.9741464853286743,1572.2751031044809,1492.10135776488,2923.37158203125,0.08630099826388889
male,-249.81610107421875,183.8907928466797,-35.54905700683594,15.205612182617188,-6.296774387359619,-7.540310859680176,-2.7532689571380615,-23.798952102661133,-12.57323932647705,-3.3048839569091797,-10.284833908081055,1.1644463539123535,7.885577201843262,1248.1038287652473,952.6683978167683,2111.1412635216348,0.08421778416895605
male,-327.8196716308594,109.82396697998047,-30.222681045532227,25.57082748413086,-7.485292911529541,-12.010359764099121,-18.57240867614746,-5.73735237121582,-16.38212776184082,0.04179779067635536,-10.121281623840332,-9.047575950622559,7.197995662689209,1674.923693571456,1566.0061273132071,3206.770056336369,0.0904424466080402
male,-183.48800659179688,142.72262573242188,-36.56393051147461,67.53214263916016,-7.951102256774902,16.841394424438477,-21.686800003051758,9.28060245513916,-15.25139331817627,0.34681954979896545,-3.0348355770111084,-9.737561225891113,1.562214970588684,1639.1896598347269,1601.3771193993393,3311.449300831762,0.08854833142510776
male,-395.4671630859375,133.57546997070312,-14.64246940612793,39.953636169433594,-16.441404342651367,21.483036041259766,-27.278600692749023,-2.616806745529175,-15.47073745727539,-6.424866676330566,-3.4122114181518555,-3.3714513778686523,1.927435278892517,1740.7864591852665,1605.4742610957585,3240.3692948190787,0.1156883908991228
male,-351.06304931640625,180.077392578125,-0.8862940669059753,48.983680725097656,7.195973873138428,15.745662689208984,-5.06427001953125,-2.745147943496704,-14.175589561462402,-3.5327372550964355,1.5268579721450806,-2.5916736125946045,1.308793306350708,910.6291304168686,1195.5075665379022,1815.787353515625,0.04508734809027778
male,-152.49102783203125,127.57793426513672,-50.21613311767578,66.20014190673828,-29.804428100585938,18.290874481201172,-27.67892074584961,-7.455625057220459,-10.071198463439941,-3.7385809421539307,-5.207392692565918,-8.240004539489746,8.815823554992676,1916.6919094975299,1675.552798495641,3833.0982191593885,0.10409772448144104
male,-404.11517333984375,107.91862487792969,-34.352569580078125,46.52396774291992,-42.59933853149414,15.754012107849121,-46.58352279663086,-7.251325607299805,-28.77433967590332,-8.213448524475098,-4.161142826080322,-14.605913162231445,8.30986499786377,2052.66254859715,1965.8378799670156,4384.766115734925,0.09544794283919598
male,-328.37908935546875,139.37322998046875,-32.177913665771484,56.00123977661133,-13.934823989868164,21.966064453125,-18.613880157470703,8.320130348205566,-3.8354594707489014,-5.329392433166504,0.1902114897966385,0.5157168507575989,12.190320014953613,1601.1708725025367,1647.0256253748532,3247.068479808981,0.0802666303619303
male,-277.4596862792969,123.22709655761719,-23.075929641723633,47.739097595214844,-28.15597152709961,12.371420860290527,-17.40768814086914,-5.576035022735596,-21.189207077026367,-1.4840703010559082,-8.26509952545166,-9.274946212768555,4.947607517242432,1873.680416055211,1623.605339546592,3435.1966271033652,0.12288322029532966
male,-367.56976318359375,142.30767822265625,-24.557661056518555,53.88582992553711,-29.169963836669922,17.284393310546875,-9.37946605682373,-1.3352692127227783,-7.461282253265381,-5.391669273376465,2.480422258377075,-7.329287052154541,0.9378247261047363,1721.7803927923342,1525.0013144442037,3151.530356862437,0.11547974246231156
male,-412.8193359375,144.19664001464844,5.691412448883057,25.310319900512695,-2.0349349975585938,15.25450611114502,-9.267830848693848,10.46218490600586,-7.686943054199219,2.112363815307617,2.672328472137451,-4.25898551940918,1.7420490980148315,1311.1620963474618,1538.904269882149,2637.747012867647,0.06722164777369281
male,-409.07781982421875,170.6293487548828,-18.272436141967773,39.49921798706055,3.4703593254089355,-6.825419902801514,-8.965636253356934,-6.4394426345825195,-15.974080085754395,2.6497573852539062,-3.8402531147003174,2.4409279823303223,4.40177059173584,1075.1697959302314,1262.413174265344,2116.0084691540947,0.04799888873922414
male,-199.35202026367188,155.7034454345703,-36.89771270751953,52.83720397949219,-29.56557846069336,24.942907333374023,-8.664469718933105,16.4370059967041,-9.802254676818848,-0.05710463598370552,-3.256484031677246,-5.784242630004883,6.961460113525391,1440.0508342485928,1618.249211525741,3070.6851356907896,0.06967859100877193
male,-303.0580749511719,133.62403869628906,-27.510433197021484,53.369136810302734,-17.051246643066406,-0.9172955751419067,-23.24665069580078,-2.1587986946105957,-21.528501510620117,-10.05234432220459,-13.295438766479492,-13.005941390991211,3.274722099304199,1543.4155612848654,1577.6482586822774,3187.8519197789633,0.07330513665069686
male,-314.5960693359375,149.8121795654297,-32.18381881713867,38.572383880615234,-13.1879243850708,8.219101905822754,-10.092727661132812,7.197543144226074,-12.181203842163086,-5.936922073364258,-1.1072579622268677,-6.998825550079346,0.26573020219802856,1489.4148193889773,1426.1402944239983,2794.8068349149216,0.08897200179973822
male,-468.28277587890625,123.04450225830078,-28.53160858154297,22.917097091674805,-28.815223693847656,7.981958866119385,-28.160985946655273,-4.510627269744873,-13.522774696350098,-13.191247940063477,-1.4906408786773682,-6.732080936431885,7.489782810211182,1702.6496688268358,1650.067108349156,3212.521114864865,0.09972022804054054
male,-263.323974609375,126.8654556274414,-27.156692504882812,31.511383056640625,-40.68461608886719,17.509841918945312,-39.816734313964844,6.274456977844238,-20.843507766723633,-3.30625581741333,-5.249227523803711,-6.046820163726807,-0.6216998100280762,2119.5990549525327,1739.7663488274427,3637.957763671875,0.15832270408163265
male,-374.9620666503906,142.8301544189453,-31.137285232543945,41.708126068115234,-19.772632598876953,35.31975173950195,-32.661285400390625,0.25215986371040344,-14.188582420349121,3.8639519214630127,-0.6394776701927185,1.7647730112075806,6.068650245666504,1801.81022481188,1727.257432120262,3456.469600064767,0.11420468345207253
male,-405.3103332519531,180.37738037109375,-12.659964561462402,29.139205932617188,17.958229064941406,4.917276382446289,-21.651458740234375,-6.937936305999756,-15.153505325317383,-11.645442962646484,-3.243377685546875,-9.324853897094727,-1.7773292064666748,928.9059687092666,1115.5580711808502,1849.3038464143785,0.04419462758911368
male,-126.19786071777344,130.2860565185547,-31.808515548706055,68.0521011352539,-27.212406158447266,30.88962745666504,-21.51297950744629,8.419785499572754,-12.536192893981934,-1.2970316410064697,-5.062127590179443,-3.6248526573181152,6.360377311706543,2000.762689088271,1739.0870096926997,3843.1100945723683,0.12578608746130032
male,-226.1157989501953,158.05084228515625,-34.923824310302734,43.18974304199219,-15.884437561035156,2.2636702060699463,-16.698911666870117,-10.27333927154541,-8.418508529663086,0.07143758982419968,-9.689945220947266,-0.7253916263580322,3.350471258163452,1382.3156747769956,1437.7671770741024,2837.789552447739,0.06140011732081911
male,-313.5894470214844,166.33885192871094,-10.94154167175293,19.192840576171875,-2.8017420768737793,11.100342750549316,-27.964834213256836,1.7728445529937744,-16.572458267211914,-4.118330001831055,-1.8544667959213257,-11.599762916564941,-0.48893120884895325,1126.6762972250488,1329.0835034246513,2089.6145341981132,0.05936947228773585
male,-354.6680908203125,152.14169311523438,-13.287921905517578,34.065834045410156,-17.597482681274414,13.191912651062012,-13.00080394744873,-7.5747599601745605,-6.040664196014404,-13.652754783630371,-7.525409698486328,-2.7969393730163574,-2.9135560989379883,1273.2288254881248,1402.4501100865318,2425.8223684210525,0.06567525584795321
male,-209.7186279296875,138.80319213867188,-30.596229553222656,37.79644012451172,-39.61005783081055,20.53249740600586,-34.39429473876953,14.738546371459961,-25.64588165283203,2.5776660442352295,9.328425407409668,-4.187224864959717,9.236270904541016,1912.7262047936897,1838.8148721950424,3756.9287109375,0.11801990327380953
male,-122.5415267944336,148.26287841796875,-43.69041442871094,60.06803894042969,-17.486064910888672,3.9268181324005127,-20.73570442199707,4.4648566246032715,-13.194724082946777,6.4988694190979,-0.8463556170463562,-5.9727253913879395,6.648309707641602,1509.2642791493788,1511.8230603192371,3049.781558388158,0.06403051900584796
male,-272.4118347167969,147.62191772460938,-19.68691635131836,47.8166618347168,-17.374547958374023,23.565149307250977,-18.125228881835938,-7.535404205322266,-6.487704753875732,3.3198788166046143,-5.694941997528076,-10.563253402709961,3.9667797088623047,1426.6113185701922,1568.8218407616716,2920.6706138112436,0.07049897927135679
male,-369.895751953125,118.31443786621094,-75.77892303466797,41.487911224365234,-41.13936233520508,13.48859691619873,-26.32118034362793,9.235878944396973,-19.562110900878906,4.217234134674072,-9.077973365783691,-11.130301475524902,9.295737266540527,2201.9012139640745,1743.1645566229001,4040.4456829202586,0.14859745420258622
male,-323.1918640136719,127.10310363769531,-4.857815265655518,25.99041175842285,-7.418808460235596,18.418739318847656,-30.511577606201172,5.3330769538879395,1.2950977087020874,-6.94629430770874,-9.697102546691895,-23.924331665039062,-5.032878398895264,1584.1238055862614,1593.097587411544,2866.6452239280525,0.09099859193313954
male,-319.301513671875,121.70481872558594,-0.3945557773113251,27.52708625793457,-24.15610122680664,18.023529052734375,-14.98630142211914,-0.9135655164718628,-15.613258361816406,-2.8657689094543457,0.22591088712215424,-6.002164840698242,1.2530319690704346,1836.4749122104217,1625.2404794863294,3320.291365438433,0.12637947261460555
male,-355.9333190917969,139.67730712890625,9.198161125183105,8.429393768310547,4.710872173309326,5.764575481414795,-16.470911026000977,3.325481653213501,-10.46393871307373,-1.3161377906799316,-4.0838470458984375,-3.9866323471069336,2.525256395339966,1284.545943770294,1495.4311491285446,2523.9334461300873,0.07436731619428294
male,-339.66339111328125,150.12303161621094,-14.06727409362793,56.705963134765625,-15.696255683898926,6.735803127288818,1.3172786235809326,-1.7465171813964844,-18.951736450195312,-6.548681735992432,1.5041359663009644,-1.2158938646316528,0.5576173067092896,1278.2184298767897,1479.979911272247,2768.0729473761794,0.060651901533018866
male,-190.98818969726562,149.13600158691406,-11.78432846069336,60.38096237182617,-8.176112174987793,9.655224800109863,-17.45473289489746,0.29623574018478394,-12.380085945129395,-1.0105427503585815,-3.661367177963257,-3.589740514755249,7.620522975921631,1328.5180870741308,1472.9475946518617,2649.2568969726562,0.06742350260416667
male,-283.6981201171875,133.10879516601562,5.840426921844482,79.99766540527344,-6.484437942504883,24.306528091430664,-18.54921531677246,-2.9667062759399414,-5.6449995040893555,2.818413257598877,-6.6847686767578125,-1.723177194595337,6.884109973907471,1350.8641721608476,1643.1888594725049,2882.6772205865204,0.058834246735074626
male,-261.6350402832031,149.42190551757812,-37.88999938964844,22.825668334960938,-7.4723920822143555,-11.744710922241211,-17.076419830322266,-16.648006439208984,-28.363603591918945,-9.786190032958984,-10.19094467163086,-3.6992197036743164,6.851189136505127,1406.9783172736156,1372.047210847525,2787.2694520692567,0.0718433277027027
male,-236.7932586669922,159.26148986816406,-36.37516784667969,40.76759338378906,-22.472070693969727,13.936670303344727,-21.315093994140625,4.9969801902771,-4.636456489562988,6.1880035400390625,5.748875141143799,-2.971000909805298,6.610811710357666,1441.648602470416,1473.704844234452,2743.095475133755,0.08278362110894942
male,-243.3451690673828,158.5546875,-29.005218505859375,50.330162048339844,-9.425790786743164,26.72923469543457,-8.895289421081543,1.58298921585083,-6.653382301330566,-7.6522135734558105,-4.562244415283203,-3.418654441833496,-3.1333534717559814,1267.0977722693035,1438.4983593178483,2531.5869140625,0.05167178199404762
male,-204.0171356201172,118.74501037597656,-54.96452713012695,30.72751808166504,-25.021528244018555,-9.879212379455566,-43.466552734375,-7.757545471191406,-31.834928512573242,-13.732637405395508,-10.534735679626465,-17.019840240478516,0.9520055055618286,1864.6865782967923,1616.3445253517739,3437.7961932488206,0.10390993514150944
male,-198.18191528320312,157.34593200683594,-37.82636642456055,66.95780181884766,-12.479655265808105,7.732990741729736,-13.74915599822998,-4.902439117431641,-9.17774486541748,-15.399250984191895,13.302226066589355,-17.630613327026367,4.934718608856201,1513.6226609431737,1420.758666280299,2988.3567810058594,0.08897617885044642
male,-580.4885864257812,172.9009246826172,3.8471598625183105,41.475101470947266,5.816396236419678,1.7410222291946411,-7.373744010925293,-2.648937702178955,-2.8539979457855225,5.157468795776367,-4.0099053382873535,2.9724361896514893,-0.10796324163675308,905.0252247727059,1196.8535267570076,1697.1304321289062,0.0420166015625
male,-330.54437255859375,130.56092834472656,0.2652152478694916,64.30733489990234,3.0101981163024902,34.991172790527344,-22.872493743896484,14.489333152770996,-9.0009126663208,-0.6489074230194092,2.55977201461792,-1.4759901762008667,4.431309223175049,1519.9834763760198,1735.8931176050094,3048.14453125,0.06972713358918128
male,-368.1520690917969,145.98826599121094,-44.89376449584961,50.516456604003906,-5.487959384918213,3.8009090423583984,-34.903099060058594,-9.502259254455566,-10.479874610900879,-8.179056167602539,-7.811307907104492,-7.99039888381958,14.492768287658691,1441.1965886436053,1431.1690366096584,2773.883056640625,0.06824726961096939
male,-340.1379699707031,134.20982360839844,0.9592089653015137,35.43857955932617,-1.7516227960586548,14.930027961730957,-12.89646053314209,-6.958124160766602,-14.966330528259277,-5.25419807434082,1.7474576234817505,-10.264888763427734,-4.4408440589904785,1309.2099612925713,1446.5198877709074,2536.378739519817,0.06305803571428571
male,-169.865234375,142.43646240234375,-42.9101676940918,53.1092414855957,-27.926410675048828,21.00192642211914,-30.41610336303711,7.160715579986572,-15.762216567993164,6.526108264923096,5.166327953338623,-13.106049537658691,7.339380741119385,1739.0395442787074,1749.150523550829,3601.570423054245,0.08020618366745283
male,-133.27186584472656,140.99314880371094,-47.26734924316406,48.53858184814453,-29.97776222229004,18.07920265197754,-34.78466796875,2.697310209274292,-7.5847649574279785,-5.519262790679932,-0.880570650100708,-10.112685203552246,4.645814418792725,1668.0405057872774,1616.544111042989,3249.860098256186,0.08087470669795221
male,-428.0223083496094,144.31031799316406,-26.249624252319336,18.626955032348633,-12.064245223999023,-9.806486129760742,-22.513978958129883,-4.428647518157959,-14.703193664550781,5.960964679718018,-4.216313362121582,-5.285398483276367,-4.481081962585449,1536.329782243243,1435.6268905734814,2822.882080078125,0.09428810586734694
male,-323.4219970703125,152.3852081298828,-37.433658599853516,37.90482711791992,-9.193605422973633,-0.0065688444301486015,-18.774179458618164,-24.255142211914062,-5.500166416168213,-25.679473876953125,-4.852073669433594,-12.036696434020996,-10.817909240722656,1467.0471646597061,1339.2095137161352,2792.104204963235,0.103140474939976
male,-290.36737060546875,169.87892150878906,-2.632465124130249,37.10722732543945,4.080650806427002,16.348997116088867,-23.745576858520508,-5.847249984741211,-1.1920604705810547,-7.414830207824707,-7.341568470001221,0.260156512260437,-1.068731427192688,1040.2130084981156,1255.1437586215222,1980.0952873607673,0.051707050587871284
male,-311.80743408203125,145.7845458984375,1.8560168743133545,42.892578125,-34.018096923828125,22.57183074951172,-18.53820037841797,10.643824577331543,-11.765827178955078,2.6749935150146484,-4.737367630004883,-2.6337945461273193,14.495073318481445,1557.9536608773042,1681.86852808361,2951.84326171875,0.08512098524305556
male,-269.400390625,138.37576293945312,-25.061134338378906,11.03563404083252,-13.86693000793457,0.9246887564659119,-30.777557373046875,7.328319072723389,-20.99129867553711,-0.7185121774673462,-0.025968754664063454,-5.90176248550415,8.564556121826172,1521.0944541238948,1623.3783845261416,2786.4881150265956,0.07566801030585106
male,-238.47042846679688,156.7864227294922,-29.053016662597656,45.80575180053711,-4.606280326843262,13.074681282043457,-7.311588287353516,0.21526634693145752,-19.300241470336914,-3.0316483974456787,-7.614800930023193,-9.943689346313477,8.724366188049316,1307.0800062416004,1398.5443203896007,2584.712550951087,0.07411967844202899
male,-214.79385375976562,139.37863159179688,-57.75846862792969,35.185665130615234,-54.879913330078125,8.271912574768066,-46.319557189941406,0.22049260139465332,-18.769474029541016,-12.801867485046387,2.4583849906921387,-5.551526069641113,-0.48811501264572144,1785.8535530442816,1706.4582152869957,3599.865970858364,0.08500335749768946
male,-316.744140625,117.46089172363281,-15.224868774414062,64.42935943603516,-17.37421417236328,21.842079162597656,-14.994355201721191,7.5112810134887695,-22.533321380615234,4.92700719833374,-5.540556907653809,-10.361149787902832,1.6880258321762085,1961.7117318446672,1817.7524182418651,3848.4839858164205,0.10669215578874539
male,-247.2382049560547,133.73748779296875,-56.842166900634766,21.693910598754883,-28.817434310913086,14.516209602355957,-38.081298828125,1.3878988027572632,-19.34837532043457,-15.605619430541992,-2.22652006149292,-12.147377014160156,-2.25628662109375,1887.4306785891376,1566.7217908945424,3413.6767147921255,0.11955146957599119
male,-239.41232299804688,172.9629669189453,2.835669755935669,19.021390914916992,-5.063365459442139,21.94317626953125,-24.582721710205078,8.603458404541016,-7.934995651245117,-10.720686912536621,3.595845937728882,-6.504234790802002,0.9211081862449646,1009.2566217503407,1321.8032084063066,1753.4045356850436,0.04850829012008734
male,-343.59320068359375,126.41802978515625,-9.435904502868652,28.930212020874023,-6.834090709686279,-5.682448387145996,-14.101710319519043,-4.647964954376221,-16.396711349487305,-4.513092041015625,-6.006156921386719,-4.396102428436279,2.145073652267456,1503.3239642895674,1472.4583449667332,2848.693146950529,0.08230268126888217
male,-414.59246826171875,148.86036682128906,-7.935489177703857,38.81630325317383,-22.4630069732666,3.501004219055176,-16.849708557128906,8.622556686401367,-20.06353759765625,-4.572866439819336,3.5688343048095703,-0.5559954643249512,4.600110054016113,1420.0104969378156,1497.3022438483174,2686.419160487288,0.07626291048728813
male,-498.262451171875,144.2183837890625,-12.655502319335938,42.72692108154297,-15.125596046447754,12.804649353027344,-23.388864517211914,-5.434286117553711,-14.252060890197754,-12.37312126159668,-12.037532806396484,-14.783039093017578,-6.121078968048096,1191.5914505205494,1538.7982247186224,2508.2483189706586,0.04635876371660305
male,-201.22079467773438,128.052001953125,-25.46875762939453,48.45136642456055,-5.234829902648926,7.611927032470703,-22.82366180419922,1.7426649332046509,-18.946563720703125,2.6335840225219727,-3.6309170722961426,-16.41769027709961,-5.984123229980469,1559.5255616527406,1637.7441127849122,3039.710693359375,0.079833984375
male,-240.52877807617188,153.2529754638672,-24.022809982299805,71.36211395263672,-9.327205657958984,24.83032989501953,-25.388578414916992,7.999805927276611,-9.555399894714355,-0.5299496054649353,4.32907247543335,-6.923015594482422,7.737031936645508,1394.1713741596218,1490.630399602071,2689.6355879934213,0.07366479349415204
male,-224.0629119873047,143.7645263671875,-52.4356803894043,36.974422454833984,-33.60877990722656,15.048527717590332,-26.73570442199707,-5.7210693359375,-15.544461250305176,-6.7776594161987305,-6.418649673461914,-10.807600975036621,8.256932258605957,1667.6020967554857,1560.2977501746768,3203.2240630082483,0.09228424866403345
male,-296.35504150390625,140.44679260253906,-19.139080047607422,65.75696563720703,-4.223488807678223,24.129169464111328,2.575570821762085,2.467736005783081,-25.00709342956543,-1.4942519664764404,-3.620377779006958,-12.86501407623291,-1.284109354019165,1419.4084719645896,1498.481398001309,2781.9113301489638,0.07743938228626943
